PM2_5,PM10,NO2,SO2,CO,O3,Quality
27.524816238353313,17.650548001123163,33.46926793247343,39.21616317074742,4.1522423345277835,55.41794686095167,4
37.29401941338756,60.767527512219786,35.006540643834754,12.547738017709335,2.708257636927606,36.93958699547609,4
0.1,18.806203264152963,36.76621783949878,11.061432412028642,1.6326163833644856,30.490184759712218,5
29.5082028040622,105.45989206899651,45.49786017821944,11.013164109416893,2.020759226346947,110.36371509657265,3
43.92781428779366,10.770722567196785,28.37865399879952,32.12864608985875,0.1,43.521725160290316,4
71.94735111853791,58.20980357637506,0.1,15.993984527783208,0.45027781409403755,84.70167536334941,4
22.043244543158814,97.00564121641358,63.85538003294194,10.046725334934388,2.1509556711106304,46.341289138762974,4
14.787659927670308,67.97269277791428,75.893778943251,13.64061263834694,1.661167396656318,37.48218230528336,5
22.456073910386586,55.27021137475338,27.75200280788575,0.1,1.788741186597393,85.41648774515976,4
57.88505294255185,20.945490591143134,18.666932621624518,7.367543540727697,1.534114653677361,69.74910301039992,4
43.21877774149211,8.546924342968879,37.25798955219555,1.4062467702035093,1.4949091024184855,49.397274425058754,5
21.755994905824032,73.10150326752758,36.24992232542454,15.96246004256163,1.6029306484787973,78.3428527938153,4
47.8316858278339,95.1844172232484,59.91037154325919,29.962899054103886,0.44396481573519475,113.00766290438092,3
37.42693873370101,36.834500285654855,41.09278883290076,28.308138513998408,1.2710730276550675,31.691165836946116,4
59.21612476332223,15.828154771509467,24.14754339257634,38.85125746319875,0.25589536857115847,61.79341616863128,5
17.44867265306619,0.1,13.631810988839021,35.509637259449306,0.8804035432617588,39.76974590645631,4
26.808446335055795,20.57705469012387,57.31268369639347,12.071049276224343,2.695905009204533,26.636474480792444,4
25.19729617169606,46.5902947250288,51.99022482328499,20.286071011305697,1.3192476895024365,25.943330347096673,4
0.1,97.97369722510203,61.21119756183638,19.51165858667872,2.095839475280808,89.80832865046497,4
42.4030069266144,70.19401076698905,20.636264985578123,0.1,1.61529455411255,4.380984817341364,4
41.526381804497234,59.152562141202594,76.76873799056659,1.7411069463538347,1.1151083331067255,62.69648396166989,4
35.12783641606152,37.99641016096607,5.1261098588552585,17.490699842733314,0.49143129339157676,29.368923059494147,5
29.135321665621326,32.50502848232131,54.19202042802959,17.406553472887875,1.0999443475906419,94.31237378919984,4
0.1,92.1694279252389,1.8083446560619691,27.684875813077504,1.6831784459805246,43.17308377664182,4
24.48386693086602,56.02215622275168,24.193372366030644,26.95462444303772,2.0801534441242597,40.89980816794335,4
26.432137086830764,0.1,71.22045860895918,0.1,1.6223368645572862,89.23773261235593,5
14.943068269459527,29.793810563082715,56.62728508951979,27.77895101686295,2.1494803179457107,71.92000205780536,4
30.96785720834977,24.253519046851196,29.07559169025636,22.678808096806456,0.1,63.85567460906677,4
45.10127142036346,33.61207972467605,29.623259143566237,29.350597724669434,2.366662557583502,70.1452988876446,3
82.15464753026325,66.88731980855255,42.01244221670884,36.00298381462384,0.37174365929804676,22.918160280856426,3
39.36444532079597,46.77665354617252,50.28281981521445,17.856755408180423,2.4835046171580215,68.54283013845341,4
41.43875976806911,47.69403778989014,65.03158765365393,38.68382355470119,2.002405843412843,45.02364464562455,3
33.13885210584582,89.4041948397571,30.87531990783011,6.658993191604301,0.1,59.02311747905649,4
0.1,29.106167306399346,7.764298730255973,5.813928194416723,2.2369628241849298,62.11382315653229,5
34.33715311376958,105.92598577662048,43.1393725409752,26.431582852033117,2.4950973398329115,22.23727291981732,3
36.50575524852566,29.860772258867417,30.851383249832104,14.468486820422303,2.7578784603459052,64.84556489602072,4
96.58105281213216,52.675945898377144,13.987325905031053,23.924488469284544,0.7314017158939771,45.341067750715595,4
30.19097588047194,41.563892137916994,45.953378306255885,49.894731797667376,1.6794108420705263,19.001963850578257,4
42.53868355834031,53.70257400502883,35.73772491814422,25.902426102559634,2.194449383048709,46.33585483677396,3
34.132205757368915,63.33775985219387,46.13024412939589,23.182543082961793,2.236326867412079,50.50062785287936,4
5.783049059511701,63.0150572026663,22.11111599625639,6.961694320222291,1.9095207618629686,64.84079728169905,4
63.570570362875515,27.4064800813826,49.734210606509976,0.1,1.0733637565433776,0.1,4
53.798325817169356,16.31255967657288,13.658036064900433,18.91180077089734,2.487943754109147,59.70340574691649,4
54.77579867607617,125.09515372717132,23.44537220606834,36.003053699122944,2.4938199668145167,37.20349857911518,4
12.265313630131526,35.48046981198341,35.141715378254446,15.15592989408989,1.3457216939033976,70.24683616026229,5
70.06985777340248,70.9763731601596,74.83636829919428,26.021937488080535,0.7164451959589386,49.95334634289414,3
0.1,1.7707606843040935,55.696507370969876,41.39745909077874,0.7720966608018561,41.665462391126276,4
49.671427345006755,41.6116184028597,61.54385008535579,41.0227446984554,2.864817715332212,45.56249009309347,4
89.76139064524946,46.18401848052671,68.34154066686288,26.432238314026737,2.4506783849184264,58.33524355477777,3
10.236591871732792,64.18445209783498,112.05664271621747,22.551597179860142,1.4799602172799706,72.69773519178383,4
20.8425567599307,0.1,40.83178135116868,0.1,1.300826792479003,27.722217558123525,4
37.49128412719103,54.984218392349916,68.40801846259711,10.547080337345893,0.1,41.40850351419243,4
22.413108647095022,15.507756338963212,60.25270508803882,15.788662879728903,1.415598895621908,86.73365127046688,4
0.1,59.730371335847714,59.920650066150515,7.215025828487718,0.30888484544582595,40.97220766782581,5
36.71407437015068,18.910124094855114,75.48479236080362,23.726798944291463,1.6589994764917582,59.18124327038169,4
8.442407156847377,24.335519122232558,31.61373938031047,48.674722752291515,2.685247246761441,19.14520155784326,4
46.83981076587954,41.791171688201956,30.02629952127241,42.76642388992425,0.519548447027559,7.137317720913259,4
12.01439414415492,18.430115911904142,46.39531026963723,23.658197927468105,1.738586760388034,23.994878373800933,4
73.7483601254385,35.73396659793936,36.34600456156226,31.69151108037243,2.497779762009926,32.75269859955804,4
15.418667691594074,14.198726943700542,46.37001705996346,9.070935269658214,1.7202953952722513,75.99777910118956,5
26.948462094858108,0.1,71.25497570106023,41.961340260032024,0.976017038149743,78.73815656718429,4
55.33793043424174,80.53871157288079,30.437065545874432,0.1,1.5103864052721134,1.8669923276137226,4
4.228392089151118,11.118539215282148,33.90642074812539,33.69242241629244,2.4572487122278766,36.46887151770346,5
40.68649836510323,44.63957337176049,43.48622007053154,27.43384565299662,1.762577859897442,67.4447349260121,4
67.6785688570607,72.58673244481355,35.43363147949661,8.662109198683634,1.496629417439657,47.36617188921939,4
0.1,31.551676924518706,1.7198834397302534,16.868198648930935,2.656143126211626,87.61396164543567,5
39.615846463307605,25.245023007633865,28.397447146021207,2.986209452659107,2.0149178699504233,66.83752355328255,5
41.49706985621059,56.787142660022646,53.747464844750084,3.6253992829665194,0.2970975710500532,43.30787239277962,4
54.54557179443276,83.53801468181456,68.75093501865294,0.1,2.131412661981995,45.53326572177307,4
4.0762322280479495,14.920542047405931,16.907628649245467,31.512708533010674,2.449558754782266,48.58025418487884,5
1.98858467289309,45.49556503947683,16.81435201538314,38.08017454140021,0.2626836129125121,28.851065080976483,5
48.04853914042244,0.1,40.60467605434671,0.1,0.1,73.48035339123746,4
42.42461683082965,38.2039698895343,0.1,47.57458274227259,0.45806733122164855,68.56072044353878,4
41.262321258646914,51.026140536142265,31.100595940257453,19.819876450447403,1.3975003123163852,61.356769191310754,3
43.66120523742439,24.36126074734803,5.279158808972127,24.34779807315257,2.509788345047935,56.06436723392489,3
17.99938196053773,36.290244985243056,67.38122599684931,0.1,0.6090479658168713,24.545055524174675,5
40.80634242902509,7.753196950776498,24.61337691299191,39.812386252472976,2.0551202666544675,62.60482997854372,4
42.32681183246703,52.312358341444806,73.05668372678055,23.003751397502512,0.1,53.22756181661878,4
17.141214549340805,81.6708274664945,62.27042706916678,37.08239359656949,1.6803067203600803,100.05672737436032,3
81.64436277861891,17.08568390688609,27.073654046051665,38.31287480971615,1.09325954611457,17.66772255213447,4
46.84582302279469,31.319847003428514,18.56080726307845,40.02311634081905,3.598598781639399,31.91761530276754,4
5.217412569933785,65.07638739362545,36.129085016648226,10.275788362216959,0.1,10.333886072070861,5
51.41384021584574,86.36272157968209,37.90706751483594,16.880569881601932,1.485498517195771,44.549505205823266,4
10.632958244316963,5.204305633732062,46.922938879048026,10.82446887905728,0.1,6.477515800112677,5
54.6771150935613,44.93645787752152,24.469134209396422,33.42644694111925,0.9502922668375495,79.63754090421442,4
63.9648894751851,58.49392466958575,54.92789747044406,24.99333844045611,0.1,77.30593272175419,3
14.482942041207238,46.93830828113456,45.30656109999799,36.03717296019857,3.8007887400908276,46.00920054023392,4
59.08440323110804,0.1,33.19209686568272,36.69108204585848,1.144452131939012,24.656955294240774,4
45.319523173412456,65.03270027926315,25.759186891639537,0.1,1.2889705066899828,11.897436286018504,4
55.55150399986225,95.58009053271932,36.30230033802628,40.26155195830809,1.4572662748946965,32.40338463398983,4
82.4198245663487,53.499852535085104,23.661974963448614,34.26291436648576,0.3677232072124159,65.63428430852076,4
28.865297099928238,19.0668184011721,41.16877389767175,14.461626752217537,2.555238733660776,30.32368275025329,4
16.15659589106276,34.60618260907151,41.7087737043982,25.246891497944432,2.1401941454863422,97.71440440016798,4
12.762139259361916,103.09739202966779,45.23414566952679,18.14495642625944,2.4179383626717805,87.26738599745374,3
14.604742875864044,77.29887622581676,75.32484819343708,29.240835179467638,0.28203811796371014,50.02059858511091,4
33.0724572646474,69.20079855152989,37.35110560600855,14.429054289426855,2.6353152152440513,38.45329361995291,4
43.528799370416095,60.69237750603128,60.09195734248965,27.183908617536616,2.519841279326308,35.77010250633871,4
41.91726998325048,30.16588663427083,44.591747939514036,21.00957956989028,1.2676069650091826,89.95941901315024,3
55.67958122590059,43.98286458032695,35.23511396203092,13.517091447570422,2.395021075543564,33.58261671106774,4
35.32504729694767,47.66231792964452,37.61681460097532,22.852043673530883,1.7726716232942874,73.35922381833402,4
71.33835192893292,66.48722948193333,38.82347181663899,60.59704360233136,0.1,50.544805326707596,4
28.383579169051096,95.2675668280071,45.595354154564326,9.716950552614774,1.3171940980879597,67.83905534810441,4
103.00422916474047,83.55014410379384,20.8135846956206,16.25084613107646,1.0184899622203525,29.49006771078089,4
50.641683694125156,7.418469326118782,10.693192331100661,9.97831400550454,1.5854192880478943,41.6770351119568,5
13.571061089592938,56.71984906703146,53.08594786948551,11.551754217086243,2.521126287733308,49.39543700740845,4
8.227687548472193,72.10290035503691,57.96247665162518,32.23661530078037,0.1,34.21583455823579,4
47.06181038107963,68.56580990433906,54.912716656056055,30.738236894541018,1.0564220919595633,81.23060423436245,3
29.413430366853728,31.12298709837742,43.099440371129454,19.912047450180353,0.6781625670386601,30.892296758349,5
52.8500123523023,137.42327647305086,55.34449254906578,35.39444877903668,0.7211086946892934,35.574196459745075,3
46.83094061433862,11.687463130066433,54.268580520342844,31.90164943241465,0.6768909511664324,83.96750059069939,4
33.17927718357818,17.5043466000185,55.752587179099095,17.564987209606787,1.568170355480437,79.12318091988757,4
13.830157048289877,57.00785243784729,22.80918357315773,0.1,2.0231754528373393,89.69946930814075,4
0.1,113.5040916489156,18.06096405690738,32.44674511923504,1.8483249588895254,2.293170898061639,4
23.837126198324473,24.914154478874874,32.22861506495459,22.544969315029626,1.6856682075591563,55.01806872604634,5
56.40996985808681,42.02514903059023,39.65231780914689,20.33335195550888,2.121744487825643,52.25703311577764,4
40.3523436032551,82.31881019047078,35.161577457354205,13.009279699854268,3.8803261335103882,35.95667788885369,4
3.856530532200299,49.46413535336799,2.46619337324249,31.169734236744738,1.6358914143138872,58.11148474642887,4
39.32952314627955,39.961884364091134,74.43385224270284,25.227443786427514,2.521138402813274,41.96395674123,4
44.632934493220915,66.9689870566016,34.51908022228529,16.447579357965548,2.4641834345711873,54.049806710071124,4
12.903564094971674,58.17553970688779,43.45408833153907,1.618181791716328,3.277794163030617,135.04688905524813,3
38.843127648638195,80.91316356910374,64.89097981526118,36.018936528201145,2.060518864950072,57.92826910321144,3
36.45521796115,88.7440666719609,0.1,29.073578347338156,0.6556838190260657,58.97828995257213,4
6.4257425542344215,59.21009180016085,29.76612256176576,23.831043499183934,1.8048819210218785,70.53048337539603,4
43.944684008707085,58.75198176134927,32.25765452840391,0.1,1.7511387434175476,54.516113274907944,4
49.01961315920586,56.42332946858401,33.27379909098711,19.431586143259103,2.3151826087877763,22.549183095998043,4
62.07628107938193,64.67391669947862,36.53026818572094,16.38194444786505,0.6266033305005787,8.832206771418193,5
61.34505130087257,51.65511913614392,68.94269596889689,10.722564724184892,2.7663210739596185,49.26772343245229,4
0.5582658010727215,49.98174553033132,53.46917751454445,31.313529178464265,1.50523714914012,43.27222429066804,4
11.554374002121932,85.89881362481728,59.16070537257659,30.722900512509163,2.3393792539317317,0.9099479304582019,4
47.875881680216494,95.4834854106513,40.94240543621847,26.552370757885818,1.809673158073633,90.73481879056965,3
47.84464877280522,4.773411660997375,12.012539077089976,35.568363721516135,1.6225907783200022,52.67507608413778,4
47.8761921576512,50.30063455221707,0.1,4.665522289492362,1.7338564104837706,85.98590886661059,4
131.31828726636803,29.33916699664296,9.41184553536738,13.1951891484604,2.171992011381223,0.1,4
49.272262767329174,40.67085600541783,47.19531408332039,21.121883947787087,3.458654794071419,86.46217639389315,3
63.38914100451497,62.075486292059644,40.6353942539527,10.669969711581272,0.1,37.86987300123991,4
58.85004408733006,70.08315114627405,35.79672704887985,30.907538325553134,2.040002948924055,81.47894704625192,3
51.28478128264495,46.63620669165965,32.628461865197266,12.166987278024571,1.543967796000747,55.371711845241265,4
27.11826888399136,0.1,80.23443150885494,39.47555006670132,1.3228934327953956,61.33141379799236,4
53.97423051233169,21.04863258271461,23.541928180470514,6.032608973747154,0.1,61.36292600695738,5
15.679369636560704,76.89499010600498,58.55638912232118,51.97975474250926,2.0802076812550174,39.37155754721195,4
29.079534831499778,0.1,40.038258720419876,50.43946033403634,1.3750293631186863,33.83713157826364,4
22.865911304272416,85.62281455045999,38.781209764280064,18.57870280526983,0.665571532323627,40.970995262648074,4
37.046853484658065,65.63689971933624,63.53275097233488,37.19255676388623,1.5424799727174852,13.202269792516077,4
92.86646416683772,89.48528244590067,69.2506076538289,13.993579092370894,1.20720976893512,37.982242407664685,4
0.1,44.042924393571184,35.20901086230324,35.199297473470175,0.1,32.58021365640897,5
52.15650475936283,0.1,55.98405438484284,17.360325028148438,1.5881847191581253,12.60236618326028,5
0.1,62.91087924519494,47.27782724300108,0.7184015223727407,2.080073529700014,61.46665689298185,4
23.201703355264165,88.23959372115024,40.14874277619829,0.1,0.9507665853192735,50.192935798319404,4
62.22376492418415,77.74165416540262,44.085098853140515,15.969298308940845,1.7617128326851235,56.151058082928685,3
36.60700047738657,30.11925549535894,26.239823703103248,24.18593763027939,1.608111974560164,67.43626978654459,4
8.056380551767347,52.6028322638794,33.878012133378306,39.95474639054325,2.5454922225707755,44.05349856946515,4
17.117407268500795,34.01491193660228,28.387294404945873,20.549375482270857,1.396307606331326,26.532089667747314,5
51.98994372336689,25.422006074318837,58.02753432857839,35.04365202076383,2.30109183916023,57.5985505826866,3
16.740834207071583,78.66165713539553,38.09597768917875,13.190876791677098,1.186647244181142,0.1,5
40.41146473954937,14.07403066204514,14.045719507699232,14.940815457028322,3.4673219614951885,47.297622712819724,4
36.13929599759535,23.18550708255162,25.531255536738243,35.81053523792878,1.0631584013601125,69.12921558431992,3
18.709991309854573,16.879230995828436,0.1,0.1,0.8150008756676984,76.17313156024056,5
88.59860223313314,5.292574301028601,30.11014796235703,20.19475743354374,1.3995078805560621,36.76391942807257,4
50.84797555795028,54.392428755278104,40.75290130194299,14.000579756662026,0.7719810944894272,0.1,4
0.1,84.84509145445928,37.27728302266053,40.40916807278427,0.2513435661061654,0.1,5
39.661357869235694,44.45369731264203,79.60308703062785,12.076305575302701,2.2276023542578747,65.95130267215931,4
18.4553383807903,4.827565983075004,51.498120818300734,27.748774543551416,0.1,41.150423422336466,5
56.310833369905595,75.19833619226083,50.60903706178301,33.82275454002041,0.7824666440006053,100.43247688258228,3
15.186981539182483,100.57105262104915,7.134619308594445,0.1,0.15823608544824697,14.72240912711257,4
32.13158896332752,30.612730275602164,32.707158917657345,17.909445375891483,1.6421694001938618,58.55839758313173,5
47.62468197451143,35.64337199846845,30.266743853526087,13.52545348871093,0.1,91.55879088156378,4
56.643879854253036,65.46981890250183,24.278376023839844,34.19439870244392,2.0478508449449206,55.161548244431955,3
4.992589823605595,98.65621243355153,24.00238668973307,30.126227612182905,2.1560899268275224,10.201620207720033,4
26.63746910397629,34.404975628243214,3.8375409211675233,16.501969549112268,0.1,119.31528207764046,4
23.126367220976096,10.026506570053847,14.48293590637343,4.288879243759226,1.690602702832918,89.51468642615461,5
18.666769185657202,68.9425581881722,57.48186805529898,35.57220044030135,2.0160592838201956,44.31884960270627,4
79.13635600702742,73.97204219426898,37.14170616013635,18.985208351018276,2.440300374416188,70.47385193877405,4
45.12454277402389,50.1839435130568,29.871951634513323,0.1,0.1,70.74152900172423,4
3.477901141623871,33.25600221027648,39.89177330694584,0.1,0.1,66.04427712164896,5
57.9465486763694,79.83136192976139,63.34781357402302,26.564501451094646,3.0026492216700915,15.456380632459613,4
88.05390492531583,65.84108013643893,40.08421041751571,0.86290710851722,0.6781102946803808,58.10394052799134,3
60.81163151377867,26.946934492895213,50.80748261862076,47.894712404054204,0.9725958249914459,86.51789253981023,4
0.1,51.472841939170145,23.06790315223485,5.9439457346100415,2.1330945237528773,62.613180393768644,4
22.894148178343716,9.448774039260606,27.62740098506562,19.994589119640857,0.33079897673051883,59.92877505768903,5
66.67277872966557,70.5767136931376,47.07953770127351,22.386679492404582,1.2341505869138742,36.579390771289134,3
17.308263359530482,42.13299291851432,77.85307416674227,9.059333911447315,2.3917442927530583,27.400533237165053,4
46.09548570365571,36.92867502845789,68.59549719029748,0.1,0.1,10.687065341762718,4
54.365851335733424,49.013765445426976,51.65656138912278,22.86342646424341,0.9999956706044909,68.93661494819251,4
11.826738210547926,51.20923097990743,43.02867520321436,8.701400148466128,0.3732763800109047,44.47789166046726,5
33.511866098454995,76.84790184696682,68.02138711254342,21.748076414246647,0.7260645811082646,16.465509711348297,4
0.1,67.73271593975664,55.89356646090248,18.165034216419365,2.685648580130672,74.41021666267822,4
9.390308966642753,45.307721636215916,0.1,23.94936872107705,2.9050636339660674,35.3272230116694,4
28.685796215170992,72.91004449156986,18.92138304289556,43.428051809840895,1.757834129425463,28.553377493961904,4
3.8054204508787635,62.022117610748396,46.76280650715863,11.807254809093163,2.0322096846274724,37.59379965724311,4
75.81028259829088,37.20201091141889,4.260648688980552,12.96733018486256,2.004854901234092,45.17276850400734,4
0.1,46.25845525290542,22.04821990486276,0.1,0.8276640239108214,61.4505517628716,5
23.998887832575406,45.553313334706374,26.003701126840518,17.07224073351058,1.7381505041835097,28.117160225267245,5
38.26851443215229,65.15784029522605,34.87668187508333,26.148049839124493,0.2046916098594067,75.2593468873302,4
71.03183222665288,38.989321558350746,34.25139583547585,12.747576836434597,0.5414305100853815,62.10573970989637,4
0.1,38.287724407351,34.21759145666346,26.246457506082365,1.4131984535892277,37.133431351022715,5
64.07909380387399,109.06271928301877,56.50615034480627,17.337372117662134,0.439029006352639,46.005254735669965,4
35.255826525489674,78.19206445241312,34.695522690989314,0.46600643046515344,0.22727291683080164,39.434226397702474,4
10.462283723801228,27.181980067245828,32.30739735857532,24.67977606774657,0.7881021725430511,51.6466182208924,4
46.55258685658177,67.12822981826595,13.016557917129674,16.91251799652474,2.6463337251918944,87.99684916094739,4
39.97649238933675,53.550501969655315,60.4869240397165,21.84136732114037,3.0571391538937163,39.17659203643826,3
19.994578071030134,61.74653525780281,26.570049721050278,11.495751751843754,1.4674399730457357,54.73664554482215,4
36.74505212475047,54.12023973695314,18.259393439974495,10.168962155136578,2.0821989245448185,32.53543069213494,4
25.367160078455996,85.68927936455708,44.26181149737942,22.361162113294476,0.936505877855261,63.29887610507493,4
37.8379336312812,60.36861033954338,24.661174752338745,16.54100131936798,0.1,56.91016633793407,4
51.55326686302617,48.13733905357138,29.480945204114118,45.86417373753898,0.6064775193649443,83.24044471690397,4
74.6504204036338,81.26571730949053,45.16920348638138,31.98095768241747,1.191655967325799,29.270242858406856,3
